Id;codigo;nome;razao_social;email;telefone;tipo_negocio;grupo_negocio;rua;numero;cep;bairro;complemento;cidade;estado;pais;cnpj;inscricao_estadual;observacao;data_criacao;dia_pagamento;status;data_inativo;atendimentos_agendados;atendimentos_atrasados;atendimentos_finalizados;frequencia_coleta
10005504;COMODATO 11/12/2019;CONVENIÊNCIA DUAS MENINAS (POSTO PAINEIRAS);LOJA DE CONVENIÊNCIA DUAS MENINAS;postopaineiras2@hotmail.com;(14) 3227-7426;Outros estabelecimentos comerciais;Comércio;Avenida Getúlio Vargas;24-20;17018-711;Vila Aviação;de Quadra 23 a Quadra 25;Bauru;SP;Brasil;02253280000175;;;12/12/2019;;Inativo;13/09/2023;0;0;54;
10005535;;CHICKEN IN HOUSE BAURU SHOPPING;CHICKEN IN HOUSE BAURU SHOPPING;;(14) 99870-3592;;Comércio;Rua Henrique Savi 55 Quadra 15;15-55;17011-900;Vila Cidade Universitária;;Bauru;SP;Brasil;;;COMODATO 13/12/2019;16/12/2019;;Ativo;18/09/2023;0;0;165;
10005539;;RAIMUNDINHO BAR E LANCHONETE 1;RAIMUNDINHO BAR E LANCHONETE 1;;(17) 99229-0233;;Comércio;Avenida Frederico Scanavino;86136;14784300;Pedro Cavalini;;Barretos;SP;Brasil;;;COMODATO 18/12/2019;16/12/2019;;Inativo;18/12/2022;0;0;19;
10005540;;RAIMUNDINHO BAR E LANCHONETE 2;RAIMUNDINHO BAR E LANCHONETE 2;;(17) 3324-5302;Outros estabelecimentos comerciais;Comércio;Rua 36 COM 37;428;14780-150;Baroni;de 1/2 a 1498/1499;Barretos;SP;Brasil;;;COMODATO 29/01/2020;16/12/2019;;Inativo;18/12/2022;0;0;18;
10005542;COMODATO 07/01/2020;BAR DO ITALIANO;BAR DO ITALIANO;;(14) 99687-7052;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Avenida Duque de Caxias;29-18;17030-520;Parque Paulistano;de Quadra 25 ao fim;Bauru;SP;Brasil;;;;16/12/2019;;Deletado;27/08/2021;0;0;23;
10005561;;BAR DO MIL;BAR DO MIL;;(14) 99898-9540;;Comércio;Rua Fernando Souza Santos;494/536;18900-278;Vila Oitenta;;Santa Cruz do Rio Pardo;SP;Brasil;;;;18/12/2019;;Ativo;26/10/2023;0;0;44;
10005573;COMODATO 26/11/2019;SUCATÃO SINIBALDI;SUCATÃO SINIBALDI;;(17) 99124-1696;;Comércio;Rua Souza Barros;520;15084-040;Vila Sinibaldi;de 330/331 ao fim;São José do Rio Preto;SP;Brasil;;;;18/12/2019;;Inativo;03/09/2023;0;0;33;
10005578;COMODATO 04/12/2019 E 05/12/2019;OPQ MC DONALDS OLÍMPIA;OPQ MC DONALDS OLÍMPIA;J.GASPAR@AMBIENSYS.COM.BR;(18) 99142-6578;Lanchonete / Fast-food;Estabelecimentos Alimentícios;RUA DIOGENES BREDA;S/N;15400-000;;;Olímpia;SP;Brasil;42591651243631;;;19/12/2019;;Ativo;27/09/2023;0;0;76;
10005582;;RESTAURANTE BOM PRATO BARRETOS;RESTAURANTE BOM PRATO BARRETOS;;17992818144;;Comércio;Rua Antenor Duarte Vilela;1400;14784-400;Doutor Paulo Prata;de 1301/1302 ao fim;Barretos;SP;Brasil;;;COMODATO 18/12/2019;19/12/2019;;Deletado;27/03/2022;0;0;26;
10005583;;BAR E LANCHONETE DO RAIMUNDINHO;BAR E LANCHONETE DO RAIMUNDINHO;;(17) 99130-0782;;Comércio;Rua Antônio Strini;6;14784-306;Pedro Cavalini;;Barretos;SP;Brasil;;;;19/12/2019;;Deletado;;;;;
10005585;;AJINOMOTO DO BRASIL INDUSTRIA E COM DE ALIMENTOS LTDA;;adriano_feriani@br.ajinomoto.com;(19) 3404-9000;;;Rodovia Anhangüera;KM 131;13486-199;Jardim Nova Limeira;(SP 330);Limeira;SP;Brasil;46344354000588;;;19/12/2019;;Ativo;28/10/2023;0;0;19;
10005590;COMODATO 14/06/2023;PURIM ASSADOS;PURIM ASSADOS;;(17) 99665-9472;Outros estabelecimentos comerciais;Comércio;Rua Flávio Claro de Faria;1236;14781-245;Jardim Residencial ETEMP;;Barretos;SP;Brasil;;;;20/12/2019;;Deletado;03/09/2023;0;0;116;
10005591;2222;*BK DRIVE BARRETOS - 26836;BK DRIVE BARRETOS;;(16) 99794-8761;Restaurante;Estabelecimentos Alimentícios;Avenida 43;300;14780-425;Centro;até 512 - lado par;Barretos;SP;Brasil;;;COMODATO 12/12/2019 - 28/07/2021 - 04/08/2021 - 20/04/2022;20/12/2019;;Ativo;03/10/2023;0;0;137;
10005592;COMODATO 22/07/2020;MARIOL (ESSENCIAL);ESSENCIAL COMÉRCIO E SERVIÇOS LTDA;;(17) 99197-3102;Refeitório;Indústrias;Avenida Mário de Oliveira;505;14781-160;Zona de Uso Diversificado Pedro Pinto Paixão;;Barretos;SP;Brasil;04026681000118;;;20/12/2019;;Ativo;24/10/2023;0;0;17;
10005610;;REI DOS PASTÉIS;REI DOS PASTÉIS;;(16) 99604-7818;;Comércio;Alameda Paulista;2140;14810-282;Jardim Paulistano (Vila Xavier);de 1621/1622 a 2328/2329;Araraquara;SP;Brasil;;;COMODATO 29/11/2019 E 27/02/2020;23/12/2019;;Inativo;14/11/2022;0;0;11;
10005622;2222;*BK DRIVE AVARÉ - 26162;BK DRIVE AVARÉ;;(14) 98825-6097;Restaurante;Estabelecimentos Alimentícios;Avenida Prefeito Paulo Novaes;31;18705-000;Centro;;Avaré;SP;Brasil;;;COMODATO 30/12/2019, 02/03/2021 E 17/06/2021;26/12/2019;;Ativo;06/10/2023;0;0;105;
10005685;;COLOZIO BURGUER - BAR;COLOZIO BURGUER - BAR;;16991030683;;Comércio;Avenida Antonio Honório Real;622;14804075;Parque Residencial Vale do Sol;;Araraquara;SP;Brasil;;;;06/01/2020;;Inativo;22/09/2022;0;0;4;
10005698;COMODATO 23/01/2020;SR. BATATA BATATARIA E RESTAURANTE;SR. BATATA BATATARIA E RESTAURANTE;;(18) 99633-9121;Outros estabelecimentos comerciais;Comércio;Rua Marechal Rondon;111;19802-470;Vila Brasileira;DENTRO DO SUPERMERCADO SÃO JUDAS TADEU;Assis;SP;Brasil;;;NÃO ABRE SEGUNDA FEIRA;08/01/2020;;Deletado;20/09/2022;0;0;32;
10005702;;BAR FALA COMIGO;BAR FALA COMIGO;;(18) 99662-5586;;Comércio;Rua Afonso Celso;695;16074-183;Novo Paraíso;de 219/220 a 705/706;Araçatuba;SP;Brasil;;;;08/01/2020;;Ativo;10/10/2023;0;0;58;
10005708;COMODATO 17/11/2021;CERD - CLUBE ESPORTIVO RECREATIVO DESCALVADENSE;CERD - CLUBE ESPORTIVO RECREATIVO DESCALVADENSE;;(19) 3583-1724;Outras Prestações de Serviços;Prestação de Serviços;RUA QUINZE DE NOVEMBRO;1485;13690-000;JARDIM BELEM;;Descalvado;SP;Brasil;;;;09/01/2020;;Ativo;25/09/2023;0;0;55;
10005713;COMODATO 19/12/2019, 20/02/2020 E 01/09/2021;PÃO DE QUEIJO DONA NELZA;PÃO DE QUEIJO DONA NELZA;;(17) 3322-0650;Outros estabelecimentos comerciais;Comércio;Rua 18;2531;14783-248;Fortaleza;de 1483/1484 a 2599/2600;Barretos;SP;Brasil;;;;09/01/2020;;Ativo;17/09/2023;0;0;104;
10005717;;HOTEL BERRO D'AGUA;HOTEL BERRO D'AGUA;;(14) 3711-5000;Hotel;Hospedagens;Rodovia João Mellão, Km 268;S/N;18704-500;Estância São Marcos;SP 255;AVARE;SP;Brasil;;;;10/01/2020;;Ativo;05/10/2023;0;0;59;
10005736;;RENATO GRIZZO BUFFET;RENATO GRIZZO BUFFET;;14996038464;Outros estabelecimentos comerciais;Comércio;Rua Riachuelo;105;17201340;Centro;até 1390/1391;Jaú;SP;Brasil;;;;13/01/2020;;Deletado;29/07/2021;0;0;15;
10005745;;PESQUEIRO JM;PESQUEIRO JM;;(14) 99817-2368;Outros estabelecimentos comerciais;Comércio;Rodovia Marechal Rondon;KM 325;17047-852;Vila Aviação B;até km 340,599;Bauru;SP;Brasil;;;COMODATO 13/01/2020;14/01/2020;;Ativo;16/11/2023;0;0;36;
10005764;COMODATO 21/02/2020;CHOPERIA COLINA BAURU;CHOPERIA COLINA BAURU;;(14) 99866-6100;Outros estabelecimentos comerciais;Comércio;Rua Araújo Leite (LOJA 1);6-85;17010-160;Centro;LOJA 1;Bauru;SP;Brasil;;;;15/01/2020;;Inativo;28/02/2023;0;0;22;
10005780;;SUPERGASBRAS;SUPERGASBRAS;;(14) 3232-4045;Outros estabelecimentos comerciais;Comércio;Rua General Marcondes Salgado;15-62;17013-231;Vila Cardia;;Bauru;SP;Brasil;;;;16/01/2020;;Deletado;15/07/2021;0;0;3;
10005801;;JOÃO BATISTA DE AQUINO PADRE (PROJETO);JOÃO BATISTA DE AQUINO PADRE (PROJETO);;1432621277;Escolas/Universidades;Prestação de Serviços;Avenida João Travaini;400;17120039;Centro;;Agudos;SP;Brasil;;;;20/01/2020;;Ativo;03/11/2023;0;0;17;
10005821;;LA-BELL COZINHA MEXICANA;LA-BELL COZINHA MEXICANA;;14996801099;Outros estabelecimentos comerciais;Comércio;Rua Doutor Cazen Chaddad;178;18703585;Parque Residencial Gilberto Filgueiras II;;Avaré;SP;Brasil;;;;21/01/2020;;Deletado;20/06/2022;0;0;16;
10005825;;BONGAR BAR E RESTAURANTE;BONGAR BAR E RESTAURANTE;;(16) 98811-3180;Outros estabelecimentos comerciais;Comércio;Rua Itália;976;14800-240;Centro;até 1073/1074;Araraquara;SP;Brasil;;;COMODATO 21/01/2020;22/01/2020;;Deletado;27/11/2021;0;0;8;
10005828;;LA COCINA ( RECICLAGEM );LA COCINA ( RECICLAGEM );;;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Rua Doutor Annis Dabus;QUADRA: 28;17012320;Vila Guedes de Azevedo;;Bauru;SP;Brasil;;;;22/01/2020;;Deletado;27/03/2020;0;0;8;
10005855;COMODATO 02/09/2021;6 DOIS BURGUER;6 DOIS BURGUER;;(14) 99754-0180;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Capitão Gomes Duarte;13-17;17014020;Vila Santa Clara;;Bauru;SP;Brasil;;;;24/01/2020;;Inativo;11/09/2023;0;0;54;
10005856;COMODATO 01/09/2020;GILMAR PIRATININGA;GILMAR PIRATININGA;;(17) 99776-9333;Outros Agrupamentos Domiciliares;Domiciliar;RODOVIA SENTIDO PIRATININGA KM 1;S/N;17053-140;CHÁCARA PARAÍSO;SENTIDO CEDRINHO;PIRATININGA;SP;Brasil;;;ANTIGA CHÁCARA ESTÂNCIA DA PAZ;24/01/2020;;Ativo;23/11/2023;0;0;20;
10005889;COMODATO 23/01/2020 E 22/04/2021;LA PARMEGIANA;LA PARMEGIANA;;(14) 98136-1133;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Professor Antônio Reis Filho;3-94;17018-640;Vila Aviação;;Bauru;SP;Brasil;;;;27/01/2020;;Deletado;21/01/2022;0;0;43;
10005894;;BELLA MASSA PIZZARIA;BELLA MASSA PIZZARIA;;(16) 99963-4731;Outros estabelecimentos comerciais;Comércio;Rua Boa Esperança do Sul;1150;14801-028;Jardim Califórnia;de 413/414 ao fim;Araraquara;SP;Brasil;;;COMODATO 27/01/2020;28/01/2020;;Inativo;03/09/2023;0;0;23;
10005914;COMODATO 28/01/2020;HOUSE BISTRÔ;HOUSE BISTRÔ;;(17) 99130-0083;Bar / Boteco / Pub;Estabelecimentos Alimentícios;RUA TAMOIO;498;14960-000;;;Novo Horizonte;SP;Brasil;;;;29/01/2020;;Inativo;14/12/2022;0;0;16;
10005915;;COZIMAX (ESSENCIAL);COZIMAX (ESSENCIAL);cozimax@essencialnutricao.com.br;(17) 3253-9020;Outros estabelecimentos comerciais;Comércio;Avenida Nilo Pandolphi;3656;15134-000;Industrial Engenheiro Newton Flávio Silva Pinto;até 4198/4199;Mirassol;SP;Brasil;04026681000118;;COMODATO 27/01/2020;29/01/2020;;Inativo;27/08/2023;0;0;28;
10005916;;BOTECO DO MAYCKINHO;BOTECO DO MAYCKINHO;;14997825135;Outros estabelecimentos comerciais;Comércio;Alameda das Primaveras;7-80;17020000;Parque Vista Alegre;;Bauru;SP;Brasil;;;;29/01/2020;;Deletado;06/03/2020;0;0;2;
10005920;;RESTAURANTE NOSSA SENHORA APARECIDA;RESTAURANTE NOSSA SENHORA APARECIDA;;1433080731;Outros estabelecimentos comerciais;Comércio;RUA MINISTRO SALGADO FILHO;955;19940000;;;Ibirarema;SP;Brasil;;;;30/01/2020;;Deletado;;;;;
10005928;;QUIOSQUE DO PARAGUAI;QUIOSQUE DO PARAGUAI;;14997993155;Outros estabelecimentos comerciais;Comércio;RUA SABINO BOLLA;311;17340000;VILA NOVA;;Barra Bonita;SP;Brasil;;;;31/01/2020;;Inativo;17/12/2020;0;0;3;
10005939;;ASSUA PRIME;ASSUA PRIME;;;Construções Residenciais;Construção Civil;Rua Luso-Brasileira;444;17016230;Jardim Estoril IV;;Bauru;SP;Brasil;;;;03/02/2020;;Deletado;30/04/2020;0;0;3;
10005944;;BIG DUTCHMAN BRASIL;BIG DUTCHMAN BRASIL;bigdutchman@llinea.com.br;(16) 2108-5300;Outros estabelecimentos comerciais;Comércio;Avenida Vanilde Aparecida Sorbo Fernandes;51;14803-036;Recreio Campestre Idanorma;;Araraquara;SP;Brasil;;;;03/02/2020;;Inativo;04/02/2023;0;0;7;
10005961;;VIP LANCHES E CAFÉ;VIP LANCHES E CAFÉ;;(16) 99741-2450;Outros estabelecimentos comerciais;Comércio;Rua Domingos Barbieri;265;14802-510;Vila Harmonia;;Araraquara;SP;Brasil;;;COMODATO 03/02/2020;06/02/2020;;Inativo;20/02/2023;0;0;19;
10005968;;PONTO DA GULA;PONTO DA GULA;;(17) 98169-6769;Outros estabelecimentos comerciais;Comércio;Rua Paraguai;1426;14783-171;América;;Barretos;SP;Brasil;;;COMODATO 06/02/2020;07/02/2020;;Inativo;17/03/2023;0;0;8;
10005973;;TRADIÇÃO DE FAMÍLIA;TRADIÇÃO DE FAMÍLIA;;14996122988;Outros estabelecimentos comerciais;Comércio;Rua Gérson França;10-46;17014380;Vila Mesquita;de Quadra 10 a Quadra 16;Bauru;SP;Brasil;;;;07/02/2020;;Ativo;19/11/2023;0;0;4;
10005974;COMODATO 10/02/2020;TETÊ CONFEITARIA 2;TETÊ CONFEITARIA 2;;(14) 3009-5050;Outros estabelecimentos comerciais;Comércio;Rua Joaquim da Silva Martha;13-44;17014-010;Vila Santa Izabel;até 12/13;Bauru;SP;Brasil;;;TEMPORARIAMENTE FECHADA;07/02/2020;;Ativo;11/10/2023;0;0;19;
10006003;COMODATO 11/02/2020;CLAUDINHO DO CHURROS NOSSA SRA;CLAUDINHO DO CHURROS NOSSA SRA;;(14) 98813-0790;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida Nossa Senhora de Fátima;20-37;17017-337;Jardim América;de Quadra 2 ao fim;Bauru;SP;Brasil;33175683000258;;;11/02/2020;;Inativo;13/09/2023;0;0;68;
10006011;;KHARIME COZINHA ÁRABE;KHARIME COZINHA ÁRABE;;(14) 98111-9229;Outros estabelecimentos comerciais;Comércio;Rua Capitão Gomes Duarte;9-39;17014-020;Vila Santa Clara;até Quadra 13;Bauru;SP;Brasil;;;COMODATO 11/02/2020;12/02/2020;;Deletado;01/02/2022;0;0;12;
10006013;;CAPANNORI PIZZARIA SAINT MARTIN;CAPANNORI PIZZARIA SAINT MARTIN;;(14) 3214-3220;Outros estabelecimentos comerciais;Comércio;Rua Engenheiro Saint Martin;32-45;17012-433;Vila Aeroporto Bauru;de Quadra 27 ao fim;Bauru;SP;Brasil;;;COMODATO 11/02/2020;12/02/2020;;Inativo;10/07/2023;0;0;27;
10006021;COMODATO 11/02/2020;PANTERA COR DE ROSA;PANTERA COR DE ROSA;;(14) 99664-2945;Restaurante;Estabelecimentos Alimentícios;Rua Marçal de Arruda Campos;6-84;17063-060;Vila Lemos;;Bauru;SP;Brasil;;;;13/02/2020;;Ativo;29/09/2023;0;0;63;
10006022;COMODATO 12/02/2020 E 16/12/2020;REAL SABOR PASTELARIA;REAL SABOR PASTELARIA;;(17) 99739-4123;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida João Baroni;381;14783-230;Aeroporto;até 498/499;Barretos;SP;Brasil;;;;13/02/2020;;Ativo;23/10/2023;0;0;50;
10006035;COMODATO 12/02/2020;ALPHA SALGADOS;ALPHA SALGADOS;MARCFARIA1@GMAIL.COM;(16) 98201-9481;Cozinha Brasileira;Estabelecimentos Alimentícios;Rua Padre Duarte;1871;14801-310;Centro;de 961/962 a 3011/3012;Araraquara;SP;Brasil;;;;13/02/2020;;Ativo;15/10/2023;0;0;69;
10006051;COMODATO 13/02/2020;HOT AND ROLL DELIVERY;HOT AND ROLL DELIVERY;;(14) 99101-4865;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Praça Antônio Anacleto Chaves;4-08;17030-673;Jardim Marambá;;Bauru;SP;Brasil;;;APÓS 17HRS;14/02/2020;;Deletado;05/07/2021;0;0;14;
10006058;;DELICIAS DE JOÃO E MARIA;DELICIAS DE JOÃO E MARIA;;14998081305;Outros estabelecimentos comerciais;Comércio;Rua Líbero Badaró;714;18683090;Jardim Morumbi;;Lençóis Paulista;SP;Brasil;;;;14/02/2020;;Inativo;14/08/2023;0;0;84;
10006074;;RESERVA PINHEIRO MACHADO;RESERVA PINHEIRO MACHADO;;14997510585;Condomínio;Domiciliar;Avenida Pinheiro Machado;8-73;17067190;Jardim Rosa Branca;de Quadra 7 a Quadra 15;Bauru;SP;Brasil;;;;17/02/2020;;Deletado;;;;;
10006084;;BATATINHA DO BEBÊ;BATATINHA DO BEBÊ;;(16) 2020-0820;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Barão do Rio Branco;858;14870-330;Centro;LOJA 5;Jaboticabal;SP;Brasil;;;;17/02/2020;;Ativo;22/10/2023;0;0;85;
10006102;COMODATO 18/02/2020;RIOS BAR;RIOS BAR;;(16) 99733-5415;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Rua Doutor Clemente Ferreira;1166;14806-154;Jardim Celiamar;;Araraquara;SP;Brasil;;;;17/02/2020;;Ativo;18/11/2023;0;0;19;
10006135;;LAGOS PASTELARIA;LAGOS PASTELARIA;;17991669508;Outros estabelecimentos comerciais;Comércio;Avenida da Centenário da Abolição;1050;14783195;América;;Barretos;SP;Brasil;;;;18/02/2020;;Deletado;;;;;
10006160;;LAGOS PASTELARIA;LAGOS PASTELARIA;;(17) 99166-9508;Outros estabelecimentos comerciais;Comércio;Avenida da Centenário da Abolição;1050;14783-195;América;;Barretos;SP;Brasil;;;;20/02/2020;;Deletado;11/01/2021;0;0;11;
10006172;;FILETTO DORO;FILETTO DORO;;1639416661;Outros estabelecimentos comerciais;Comércio;Avenida Caramuru;567;14025080;Jardim Sumaré;até 1749 - lado ímpar;Ribeirão Preto;SP;Brasil;;;COMODATO 17/09/2018;21/02/2020;;Inativo;19/03/2023;0;0;11;
10006174;;O BARBOSA;O BARBOSA;;(17) 99239-9646;Outros estabelecimentos comerciais;Comércio;Rua 14;265;14780-690;Primavera;(numeração com zero à esquerda) - até 1047/01048;Barretos;SP;Brasil;;;COMODATO 05/02/2020;21/02/2020;;Ativo;17/10/2023;0;0;97;
10006178;;REI DO FOOD;REI DO FOOD;;(14) 3354-3272;Outros estabelecimentos comerciais;Comércio;Rua Humberto Milanesi Junior;1038;18610-070;Jardim Paraíso II;;Botucatu;SP;Brasil;;;COMODATO 20/02/2020;21/02/2020;;Inativo;07/02/2023;0;0;6;
10006179;;TOCA DO BAURU;TOCA DO BAURU;;1633744090;Outros estabelecimentos comerciais;Comércio;Rua Antônio de Almeida Leite;156;13574290;Vila Prado;;São Carlos;SP;Brasil;;;COMODATO 20/02/2020;21/02/2020;;Ativo;23/09/2023;0;0;58;
10006198;COMODATO 26/02/2020;LÉO ESPETOS;LÉO ESPETOS;;(17) 3322-5046;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Avenida Mato Grosso;792;14780-735;Bela Vista;;Barretos;SP;Brasil;;;;24/02/2020;;Inativo;27/08/2023;0;0;64;
10006318;;ASSUA ALLEGRO ( RECICLAGEM );ASSUA ALLEGRO ( RECICLAGEM );;(14) 99664-3061;Construções Residenciais;Construção Civil;Rua Luso-Brasileira;0;17016-230;Jardim Estoril IV;;Bauru;SP;Brasil;;;;26/02/2020;;Inativo;01/08/2021;0;0;15;
10006436;COMODATO 27/02/2020;CONDOMÍNIO YPE;CONDOMÍNIO YPE;;(16) 98818-7877;Condomínio;Domiciliar;Avenida Professor Gustavo Fleury Charmillot;372;14804-012;Jardim Residencial Paraíso;;Araraquara;SP;Brasil;;;;28/02/2020;;Ativo;23/03/2024;0;0;22;
10006453;COMODATO 27/02/2020;CONDOMÍNIO PINHEIRO MACHADO;CONDOMÍNIO PINHEIRO MACHADO;;(14) 99728-1663;Condomínio;Domiciliar;Avenida Pinheiro Machado;8-73;17067-190;Jardim Rosa Branca;de Quadra 7 a Quadra 15;Bauru;SP;Brasil;;;;28/02/2020;;Deletado;02/12/2021;0;0;2;
10006491;;CASA DE CARNE TRÊS PORTEIRAS;CASA DE CARNE TRÊS PORTEIRAS;;1833228291;Outros estabelecimentos comerciais;Comércio;Avenida Vereador David Passarinho;351;19804-400;Vila Souza;até 878/879;Assis;SP;Brasil;;;;03/03/2020;;Deletado;27/10/2022;0;0;46;
10006495;;VITTA VILLA NIPÔNICA ( RECICLAGEM );VITTA VILLA NIPÔNICA ( RECICLAGEM );;;Construções Residenciais;Construção Civil;Rua Newton Prado;751;17052-080;Jardim Ana Lúcia;de Quadra 6 ao fim;Bauru;SP;Brasil;;;OBRA ESTÁ NO COMEÇO...ENTÃO POR ENQUANTO COLETAR A CADA 15 DIAS.;03/03/2020;;Inativo;21/09/2021;0;0;48;
10006496;COMODATO 26/02/2020;RESIDÊNCIAL VALE FLORIDO;RESIDÊNCIAL VALE FLORIDO;;(14) 99807-0648;Condomínio;Domiciliar;Rodovia Elias Miguel Maluf;KM 3,5;17490-105;Centro;;Piratininga;SP;Brasil;;;;03/03/2020;;Ativo;21/12/2023;0;0;19;
10006503;;TENDA ÁRABE (TAQUARITINGA);TENDA ÁRABE (TAQUARITINGA);;(16) 3252-6543;Restaurante;Estabelecimentos Alimentícios;Avenida Paulo Roberto Scandar;830;15900-001;Centro;;Taquaritinga;SP;Brasil;;;;04/03/2020;;Ativo;19/11/2023;0;0;54;
10006515;;LM ZANOTTO (PASCHOALOTTO);LM ZANOTTO (PASCHOALOTTO);;(14) 3203-7989;Outros estabelecimentos comerciais;Comércio;Rua João Baptista Garcia Filho;1-65;17047-245;Jardim Contorno;;Bauru;SP;Brasil;;;;05/03/2020;;Deletado;22/08/2022;0;0;8;
10006551;;TAIKO SUSHI BAR SHOPPING FERNANDÓPOLIS;TAIKO SUSHI BAR SHOPPING FERNANDÓPOLIS;;(17) 3442-1113;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Avenida Litério Grecco;600;15608-060;Vila São Fernando;;Fernandópolis;SP;Brasil;;;;06/03/2020;;Inativo;12/06/2023;0;0;30;
10006557;;COMALIM ALIMENTOS SHOPPING FERNANDÓPOLIS;COMALIM ALIMENTOS SHOPPING FERNANDÓPOLIS;;(17) 3462-5495;Outros estabelecimentos comerciais;Comércio;Avenida Litério Grecco;600;15608-060;Vila São Fernando;;Fernandópolis;SP;Brasil;;;;06/03/2020;;Inativo;09/05/2023;0;0;28;
10006565;;UNESP ( RECICLAGEM );UNESP ( RECICLAGEM );;;;;Avenida Engenheiro Luiz Edmundo Carrijo Coube;14-01;17033360;Núcleo Residencial Presidente Geisel;;Bauru;SP;Brasil;;;COLETAMOS, PORÉM SÓ QUANDO LIGA!!;09/03/2020;;Ativo;04/02/2024;0;0;3;
10006586;;CASA DE CARNES BOM CORTE;CASA DE CARNES BOM CORTE;CASADECARNESDOISIRMAOS1006@GMAIL.COM;(14) 3238-5515;Açougues;Comércio;Rua Professor Ayrton Busch;10-6;17067-520;Parque Santa Edwiges;até Quadra 10;Bauru;SP;Brasil;;;COMODATO 11/03/2020;11/03/2020;;Deletado;10/04/2022;0;0;17;
10006688;224;*MADERO IGUATEMI SHOPPING SJRP STH-SH-P;RESTAURANTE MADERO;;(16) 99414-4322;Restaurante;Estabelecimentos Alimentícios;Avenida Presidente Juscelino Kubitschek de Oliveira;5000;15093-340;Iguatemi;de 4200/4201 ao fim;São José do Rio Preto;SP;Brasil;13783221009009;;COMODATO 29/06/2020;03/02/2020;;Inativo;18/04/2022;0;0;75;
10006689;210;*MADERO SHOPPING SANTA URSULA CTN-SH-P;MADERO SHOPPING SANTA URSULA CTN-SH-P;;(16) 3103-3001;Restaurante;Estabelecimentos Alimentícios;R. São José;933;14010-160;Higienópolis;Shopping Santa Úrsula;Ribeirão Preto;SP;Brasil;13783221007138;;COMODATO 29/06/2020 -  25/10/2021;03/02/2020;;Inativo;19/04/2022;0;0;79;
10006690;208;*MADERO RIBEIRÃO PRETO STH-SH-P;RESTAURANTE MADERO;;(11) 99885-1011;Restaurante;Estabelecimentos Alimentícios;Avenida Coronel Fernando Ferreira Leite;1540;14026-010;Jardim Califórnia;de 901 ao fim - lado ímpar;Ribeirão Preto;SP;Brasil;13783221006913;;COMODATO 29/06/2020;03/02/2020;;Inativo;19/04/2022;0;0;77;
10006835;COMODATO 16/03/2020;RESTAURANTE E PASTELARIA 36;RESTAURANTE E PASTELARIA 36;;(16) 99732-7388;Restaurante;Estabelecimentos Alimentícios;Avenida Padre Francisco Sales Colturato;393;14801-250;Centro;lado ímpar;Araraquara;SP;Brasil;;;;17/03/2020;;Ativo;03/10/2023;0;0;87;
10006836;;RESIDENCIAL CIBELE;RESIDENCIAL CIBELE;;14988275442;Condomínio;Domiciliar;Rua Moysés Leme da Silva;3-60;17017335;Jardim América;;Bauru;SP;Brasil;;;COMODATO 12/03/2020;17/03/2020;;Ativo;17/11/2023;0;0;23;
10006847;;TICOS BURGUER SHOPPING PENÁPOLIS;TICOS BURGUER SHOPPING PENÁPOLIS;;(18) 98121-2124;Outros estabelecimentos comerciais;Comércio;Rodovia Sargento Luciano Arnaldo Covolan;1055;16306-550;Gilberto Elias Ferreira;;Penápolis;SP;Brasil;;;COMODATO 11/03/2020 E 18/03/2020;18/03/2020;;Inativo;02/07/2023;0;0;106;
10006848;;SABOR NORDESTINO;SABOR NORDESTINO;;17981306911;Outros estabelecimentos comerciais;Comércio;Avenida Mato Grosso;769;14780735;Bela Vista;;Barretos;SP;Brasil;;;COMODATO 13/03/2020;18/03/2020;;Ativo;10/10/2023;0;0;54;
10006849;COMODATO 11/03/2020;SACOLÃO JD;SACOLÃO JD;;(17) 3312-9508;Outros estabelecimentos comerciais;Comércio;Avenida Derby Clube;1209;14787-120;Derby Clube;;Barretos;SP;Brasil;;;;18/03/2020;;Inativo;16/08/2023;0;0;69;
10006850;;ESTAÇÃO AÇAI;ESTAÇÃO AÇAI;;16997020934;Outros estabelecimentos comerciais;Comércio;AV. Doutor Nilo Rodrigues da Silva;730;14812000;Bueno de Andrada;;Araraquara;SP;Brasil;;;COMODATO 03/03/2020;18/03/2020;;Inativo;02/06/2023;0;0;5;
10006853;COMODATO 18/03/2020;WENCESLAU GASTRO BAR;WENCESLAU GASTRO BAR;;(14) 3879-1578;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Rua Wenceslau Braz;7-08;17050-460;Vila Pacífico;;Bauru;SP;Brasil;;;NÃO ABRE SEGUNDA-FEIRA;19/03/2020;;Ativo;18/10/2023;0;0;86;
